Engineering,ENGG2851,Project Analytics ,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/286263,"Project data analysis is required to inform decision making. This becomes increasingly significant as projects become larger and more complex. This subject introduces students to a variety of fundamental analytical techniques used in project management including consideration of their assumptions, limitations, how and when they should be applied."
Engineering,ENGG1850,Introduction to Project Management,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/286261,"Project management is a rapidly growing profession applied across all industries. This subject provides an overview of project management and its relationship to program and portfolio management and the broader business context. The Unit introduces students to variations in project management as interpreted and applied in different industries. It will cover the nature of the project management profession, project career paths and the graduate qualities sought by employers. It introduces the primary professional standards and project management terminology."
Engineering,ENGG1865,"Project Time, Cost and Resources",https://cusp.sydney.edu.au/students/view-unit-page/uos_id/290040,"Project management requires complex planning decisions with regards to schedules, budgets and resources in both traditional and agile environments. This unit of study introduces students to tools, methods and approaches such as the work breakdown structure,  milestone planning, precedence diagram, Gantt charts and critical pathways. These tools and techniques help project managers balance time, cost and resources; and understand the impact on the schedule, budget and resource allocation associated with potential risks."
Engineering,ENGG1863,Effective Project Communication,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/290037,"Projects are constructed and progressed through communication. Effective communication can save a poor project just as much as poor communication can undermine a successful project. This Unit of Study covers the essential skills of effective project communication and sets students up to exercise influence through interpersonal skills. Students will also be taught to construct patterns of communication suitable for the demands of different projects. This unit will help students develop critical thinking, referencing, and the way they use information in their decision making. Students will focus on personal integrity and reliability as well as self awareness."
Engineering,ENGG2855,Project Acceptance ,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/286267,"Projects are initiated to deliver specific objectives and outcomes. This unit of study builds on material introduced in Project Initiation and Scope focusing on fitness for purpose organisational benefits. It is concerned with the practices required to ensure that specific project objectives are met, the project is successfully delivered and is accepted by key stakeholders."
Management,PMGT1711,Systems Thinking in Projects,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/290038,Projects exist as and within complex systems of human activity.  Systems thinking enables us to understand the patterns of interconnection both within projects and their dependencies to contextual forces.   This Unit introduces students to a variety of systems thinking techniques which will help in responding to the interconnectedness of all things and taking action in face of uncertainty and ambiguity.
Engineering,ENGG1860,Project Initiation & Scope,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/290039,"Projects need to be set up to succeed from the start. This includes careful consideration of the purpose of the project and how this breaks down through work, deliverables and responsibility. This Unit of Study addresses the techniques required to design a successful project. It provides the foundation for more detailed planning and execution. Upon completion of this course, students will develop thinking and listening skills, while demonstrating initiative and drive to achieve project related outcomes."
Engineering,ENGG1061,Advanced Engineering 1,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/80913,"Real engineering in first year! The course is designed to introduce Advanced engineering students to the essential generic engineering skills of communication, problem identification and solution, design, teamwork, and understanding of the social, cultural, global, ethical and environment responsibilities of the professional engineer. These skills are pursued through a real world Engineers Without Borders Challenge project in a developing country."
Electrical,ELEC5510,Satellite Communication Systems,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/121462,"Satellite communication systems provide fixed and mobile communication services over very large areas of land, sea and air. This unit presents the fundamental knowledge and skills in the analysis and design of such systems. It introduces students to the broad spectrum of satellite communications and its position in the entire telecommunications network; helps students to develop awareness of the key factors affecting a good satellite communications system and theoretical and practical skills in the design of a satellite communications link."
IT,INFO4003,Thesis B (extension) [not offered in 2019],https://cusp.sydney.edu.au/students/view-unit-page/uos_id/289868,"Students enrolled in the Bachelor of Advanced Computing (BAdvComp) programs study various advanced aspects of Information Technology. The program may include lectures, tutorials, seminars and practicals. They will undertake a research focused project. Assessment will include the project and may include examinations and classwork."
Management,PMGT5886,System Dynamics Modelling for PM,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/118637,"Students should achieve an understanding of dynamical systems methods applied to complex adaptive systems (CAS).  CAS is a new approach to engineering and management that studies and models how relationships between parts give rise to collective and dynamic system-level behaviours, for example, in communication and transport networks, megaprojects, social and eco-systems. Effectively implemented, the methods can dramatically improve a manager’s effectiveness in today’s complex and interconnected business world, by helping to predict and evaluate indirect effects of actions and policies. This course provides managers with many practical quantitative tools to enhance individual, team, and organisational learning, change, and performance."
Engineering,AMME4010,Major Industrial Project,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/111558,"Students spend 6 months at an industrial placement working on a major engineering project relevant to their engineering stream. This is a 24 credit point unit, which may be undertaken as an alternative to AMME4111/4112 Thesis A & B, and two recommended electives. This unit of study gives students experience in carrying out a major project within an industrial environment, and in preparing and presenting detailed technical reports (both oral and written) on their work. The project is carried out under joint University/industry supervision, with the student essentially being engaged fulltime on the project at the industrial site."
Biomedical,BMET4010,Major Industrial Project,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/290132,"Students spend 6 months at an industrial placement working on a major engineering project relevant to their engineering stream. This is a 24 credit point unit, which may be undertaken as an alternative to BMET4111/4112 Thesis A and B, and two recommended electives. This unit of study gives students experience in carrying out a major project within an industrial environment, and in preparing and presenting detailed technical reports (both oral and written) on their work. The project is carried out under joint University/industry supervision, with the student essentially being engaged fulltime on the project at the industrial site.
"
Electrical,ELEC4714,Major Industrial Project,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/286281,"Students spend 6 months at an industrial placement working on a major engineering project relevant to their engineering stream. This is a 24 credit point unit, which may be undertaken as an alternative to ELEC4712/4713 Thesis A & B, and two recommended electives. This unit of study gives students experience in carrying out a major project within an industrial environment, and in preparing and presenting detailed technical reports (both oral and written) on their work. The project is carried out under joint University/industry supervision, with the student essentially being engaged full time on the project at the industrial site."
Electrical,ELEC3506,Data Communications and the Internet,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/120391,"Students undertaking this unit should be familiar with fundamental digital technologies and representations such as bit complement and internal word representation. Students should also have a basic understanding of the physical properties of communication channels, techniques and limitations. Furthermore, students should be able to apply fundamental mathematical skills."
Electrical,ELEC9506,Data Communications and the Internet,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/288351,"Students undertaking this unit should be familiar with fundamental digital technologies and representations such as bit complement and internal word representation. Students should also have a basic understanding of the physical properties of communication channels, techniques and limitations. Furthermore, students should be able to apply fundamental mathematical skills."
Civil,CIVL5257,Concrete Structures - Prestressed Concrete,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/153886,"Students will understand the basic principles for the design of composite steel-concrete structures. In particular, they will develop an understanding of the procedures required for the design of composite beams, slabs and columns. Design guidelines will reflect requirements of the Australian Standards and international codes."
Civil,CIVL5264,Composite Steel-Concrete Structures,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/153967,"Students will understand the basic principles for the design of composite steel-concrete structures. In particular, they will develop an understanding of the procedures required for the design of composite beams, slabs and columns. Design guidelines will reflect requirements of the Australian Standards and international codes."
Civil,CIVL6264,Composite Steel-Concrete Structures,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/288628,"Students will understand the basic principles for the design of composite steel-concrete structures. In particular, they will develop an understanding of the procedures required for the design of composite beams, slabs and columns. Design guidelines will reflect requirements of the Australian Standards and international codes."
Biomedical,BMET5992,Regulatory Affairs in the Medical Industry,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/290066,"Supply of medical devices, diagnostics and related therapeutic products is regulated in most jurisdictions, with sophisticated and complex regulatory regimes in all large economies. These regulations are applied both to manufacturers and designers and to biomedical engineers undertaking device custom manufacture or maintenance in clinical environments. This UoS will explore the different regulatory frameworks in the ""Global Harmonisation Task Force"" group of jurisdictions (US, EU, Canada, Japan, Australia), as well as emerging regulatory practices in Asia and South America. Emphasis will be on the commonality of the underlying technical standards and the importance of sophisticated risk management approaches to compliance."
Engineering,AMME4992,Regulatory Affairs in the Medical Industry,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/225426,"Supply of medical devices, diagnostics and related therapeutic products is regulated in most jurisdictions, with sophisticated and complex regulatory regimes in all large economies. These regulations are applied both to manufacturers and designers and to biomedical engineers undertaking device custom manufacture or maintenance in clinical environments. This UoS will explore the different regulatory frameworks in the “Global Harmonisation Task Force” group of jurisdictions  (US, EU, Canada, Japan, Australia) as well as emerging regulatory practices in Asia and South America.  Emphasis will be on the commonality of the underlying technical standards and the importance of sophisticated risk management approaches to compliance."
IT,DATA2002,Data Analytics: Learning from Data,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/289853,"Technological advances in science, business, engineering has given rise to a proliferation of data from all aspects of our life. Understanding the information presented in these data is critical as it enables informed decision making into many areas including market intelligence and science. DATA2002 is an intermediate course in statistics and data sciences, focusing on learning data analytic skills for a wide range of problems and data. How should the Australian government measure and report employment and unemployment? Can we tell the difference between decaffeinated and regular coffee? In this course, you will learn how to ingest, combine and summarise data from a variety of data models which are typically encountered in data science projects as well as reinforcing their programming skills through experience with statistical programming language. You will also be exposed to the concept of statistical machine learning and develop the skill to analyze various types of data in order to answer a scientific question. From this unit, you will develop knowledge and skills that will enable you to embrace data analytic challenges stemming from everyday problems."
Biomedical,BMET4111,Thesis A,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/290125,"The ability to plan, systematically conduct and report on a major project, involving both research and design, is an important skill for professional engineers. The final year thesis units (Thesis A and Thesis B) aim to provide students with the opportunity to carry out a defined piece of independent research and design that fosters the development of engineering skills. These skills include: the capacity to define a problem; carry out systematic research in exploring how it relates to existing knowledge; identifying the tools needed to address the problem; designing a solution, product or prototype; analysing the results obtained; and presenting the outcomes in a report that is clear, coherent and logically structured. The thesis is undertaken across two CONSECUTIVE semesters of enrollment, if not students will have to enroll in Thesis A again. Taken together, the thesis A covers initial research into the background of the problem being considered (formulated as a literature review), development of a detailed proposal incorporating project objectives, planning, and risk assessment, preliminary design, modelling and/or experimental work, followed by the detailed work in designing a solution, performing experiments, evaluating outcomes, analysing results, and writing up and presenting the outcomes. The final grade is based on the work done in both Honours Thesis A and B, and will be awarded upon successful completion Thesis B. While recognising that some projects can be interdisciplinary in nature, it is the normal expectation that the students would do the project in their chosen area of specialisation. For student who are completing a Major within their BE degree, the thesis topic must be within the area of the Major. The theses to be undertaken by students will very often be related to some aspect of a staff member's research interests. Some projects will be experimental in nature, others may involve computer-based simulation and analysis, feasibility studies or the design, construction and testing of equipment. All however will require students to undertake research and design relevant to the topic of their thesis. The direction of thesis work may be determined by the supervisor or be of an original nature, but in either case the student is responsible for the execution of the practical work and the general layout and content of the thesis itself. The thesis must be the student's individual work although it may be conducted as a component of a wider group project. Students undertaking research on this basis will need to take care in ensuring the quality of their own research and design work and their individual final thesis submission. The thesis will be judged on the extent and quality of the student's original work and particularly how critical, perceptive and constructive he or she has been in assessing his/her work and that of others. Students will also be required to present the results of their thesis to their peers and supervisors as part of a seminar program. Whilst thesis topics will be constrained by the available time and resources, the aim is to contribute to the creation of new engineering knowledge, techniques and/or solutions. Students should explore topics that arouse intellectual curiosity and represent an appropriate range and diversity of technical and conceptual research and design challenges.
"
Biomedical,BMET4112,Thesis B,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/290126,"The ability to plan, systematically conduct and report on a major project, involving both research and design, is an important skill for professional engineers. The final year thesis units (Thesis A and Thesis B) aim to provide students with the opportunity to carry out a defined piece of independent research and design that fosters the development of engineering skills. These skills include: the capacity to define a problem; carry out systematic research in exploring how it relates to existing knowledge; identifying the tools needed to address the problem; designing a solution, product or prototype; analysing the results obtained; and presenting the outcomes in a report that is clear, coherent and logically structured. The thesis is undertaken across two CONSECUTIVE semesters of enrollment, if not students will have to enroll in Thesis A again. Taken together, the thesis A covers initial research into the background of the problem being considered (formulated as a literature review), development of a detailed proposal incorporating project objectives, planning, and risk assessment, preliminary design, modelling and/or experimental work, followed by the detailed work in designing a solution, performing experiments, evaluating outcomes, analysing results, and writing up and presenting the outcomes. The final grade is based on the work done in both Honours Thesis A and B, and will be awarded upon successful completion Thesis B. While recognising that some projects can be interdisciplinary in nature, it is the normal expectation that the students would do the project in their chosen area of specialisation. For student who are completing a Major within their BE degree, the thesis topic must be within the area of the Major. The theses to be undertaken by students will very often be related to some aspect of a staff member's research interests. Some projects will be experimental in nature, others may involve computer-based simulation and analysis, feasibility studies or the design, construction and testing of equipment. All however will require students to undertake research and design relevant to the topic of their thesis. The direction of thesis work may be determined by the supervisor or be of an original nature, but in either case the student is responsible for the execution of the practical work and the general layout and content of the thesis itself. The thesis must be the student's individual work although it may be conducted as a component of a wider group project. Students undertaking research on this basis will need to take care in ensuring the quality of their own research and design work and their individual final thesis submission. The thesis will be judged on the extent and quality of the student's original work and particularly how critical, perceptive and constructive he or she has been in assessing his/her work and that of others. Students will also be required to present the results of their thesis to their peers and supervisors as part of a seminar program. Whilst thesis topics will be constrained by the available time and resources, the aim is to contribute to the creation of new engineering knowledge, techniques and/or solutions. Students should explore topics that arouse intellectual curiosity and represent an appropriate range and diversity of technical and conceptual research and design challenges."
Civil,CIVL4022,Thesis A,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/77970,"The ability to plan, systematically conduct and report on a major project, involving both research and design, is an important skill for professional engineers. The final year thesis units (Thesis A and Thesis B) aim to provide students with the opportunity to carry out a defined piece of independent research and design that fosters the development of engineering skills. These skills include: the capacity to define a problem; carry out systematic research in exploring how it relates to existing knowledge; identifying the tools needed to address the problem; designing a solution, product or prototype; analysing the results obtained; and presenting the outcomes in a report that is clear, coherent and logically structured."
Civil,CIVL4023,Thesis B,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/78007,"The ability to plan, systematically conduct and report on a major project, involving both research and design, is an important skill for professional engineers. The final year thesis units (Thesis A and Thesis B) aim to provide students with the opportunity to carry out a defined piece of independent research and design that fosters the development of engineering skills. These skills include: the capacity to define a problem; carry out systematic research in exploring how it relates to existing knowledge; identifying the tools needed to address the problem; designing a solution, product or prototype; analysing the results obtained; and presenting the outcomes in a report that is clear, coherent and logically structured."
Electrical,ELEC4712,Thesis A,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/77771,"The ability to plan, systematically conduct and report on a major project, involving both research and design, is an important skill for professional engineers. The final year thesis units (Thesis A and Thesis B) aim to provide students with the opportunity to carry out a defined piece of independent research and design that fosters the development of engineering skills. These skills include: the capacity to define a problem; carry out systematic research in exploring how it relates to existing knowledge; identifying the tools needed to address the problem; designing a solution, product or prototype; analysing the results obtained; and presenting the outcomes in a report that is clear, coherent and logically structured."
Electrical,ELEC4713,Thesis B,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/77806,"The ability to plan, systematically conduct and report on a major project, involving both research and design, is an important skill for professional engineers. The final year thesis units (Thesis A and Thesis B) aim to provide students with the opportunity to carry out a defined piece of independent research and design that fosters the development of engineering skills. These skills include: the capacity to define a problem; carry out systematic research in exploring how it relates to existing knowledge; identifying the tools needed to address the problem; designing a solution, product or prototype; analysing the results obtained; and presenting the outcomes in a report that is clear, coherent and logically structured."
Mechanical,AMME5902,Computer Aided Manufacturing,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/113239,"The aim of this course is to enhance the student's manufacturing engineering skills in the CAD/CAM area. The course focuses on CNC milling as a manufacturing automation process applied to a project. The management, planning and marketing of a typical engineering project are also discussed."
Engineering,ENGG5202,"Sustainable Design, Engineering & Management",https://cusp.sydney.edu.au/students/view-unit-page/uos_id/155923,"The aim of this unit of study is to give students an insight and understanding of the environmental and sustainability challenges that Australia and the planet are facing and how these have given rise to the practice of Sustainable Design, Engineering and Management. The objective of this course is to provide a comprehensive overview of the nature and causes of the major environmental problems facing our planet, with a particular focus on energy and water, and how engineering is addressing these challenges."
Electrical,ELEC9607,Embedded Systems,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/288355,"The aim of this unit of study is to teach students about microprocessors and their use. This includes architecture, programming and interfacing of microcomputers, peripheral devices and chips, data acquisition, device monitoring and control and communications."
Civil,CIVL4815,Project Formulation,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/116114,"The aim of this UoS is to develop students’ ability to formulate projects through critically assessing & developing business case and project plan for a real-life engineering construction project. This UoS is relevant for students who intend to pursue career related to construction management. The learning activities focus on the project’s viability and early stage planning. Strategic needs and possible project options are identified and assessed based on potential benefits, costs and the strategic context. Suitable site/route needs to be selected for the project based on technical and business considerations. Due consideration should also be given to the project’s impacts on environment and communities. The project’s viability can be indicated using Benefit-Cost ratio as well as non-financial indicators such as number of jobs created and the number of life saved. In deriving these indicators, it is important to take project uncertainties into consideration through using techniques such as sensitivity analysis, decision-tree analysis, probabilistic modelling and Monte Carlo simulation. The objective is to justify investment decisions based on business needs and recommend the most appropriate course of actions to address the business needs."
Engineering,ENGG4065,Advanced Engineering Design B,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/119086,"The aim to this unit is to develop an understanding of the practice of engineering, utilising a diverse range of skills to solve complex problems."
Engineering,ENGG4064,Advanced Engineering Design A [shell][not offered],https://cusp.sydney.edu.au/students/view-unit-page/uos_id/119051,"The aim to this unit is to develop an understanding of the practice of engineering, utilising a diverse range of skills to solve complex problems. Students will gain skills in design, analysis and management by undertaking a significant project in a multi-disciplinary team comprising students from across the faculty. Each student will be required to work in a team to produce an integrated design in greater detail than is possible in ordinary classes and to write a significant design report presenting the results of the process. The ability to work in a team of engineers from different disciplines will be assessed as part of this design project."
Biomedical,BMET5907,Orthopaedic and Surgical Engineering,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/290068,"The aims and objectives of the UoS are: 1.To introduce the student to the details and practice of orthopaedic engineering; 2.To give students an overview of the diverse knowledge necessary for the design and evaluation of implants used in orthopaedic surgery; 3.To enable students to learn the language and concepts necessary for interaction with orthopaedic surgeons and the orthopaedic implant industry; 4.To introduce the student to the details and practice of other engineering applications in surgery, particularly in the cardiovascular realm."
Biomedical,AMME5931,Nanomaterials in Medicine,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/289795,"The application of science and technology at the nanoscale for biomedical problems promises to revolutionise medicine. Recent years have witnessed unprecedented advances in the diagnosis and treatment of diseases by applying nanotechnology to medicine. This course focuses on explaining the fundamentals of nanomedicine, and highlighting the special properties and application of nanomaterials in medicine. This course also reviews the most significant biomedical applications of nanomaterials including the recent breakthroughs in drug delivery, medical imaging, gene therapy, biosensors and cancer treatment."
Electrical,ELEC4702,Practical Experience,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/120848,"The Bachelor of Engineering degree requires students to obtain industrial work experience of twelve weeks (60 working days) duration towards satisfying the requirements for award of the degree. Students may undertake their work experience after completion of a minimum of 24 credit points of Year 3 units of study when they have built up a sufficient background of engineering. In general, the type of job that is acceptable for work experience should be in an engineering environment but not necessarily in the same discipline of the degree the student is pursuing. The student is required to login to Sonia and start your Practical experience proposal applications. Assessment in this unit is by the submission portfolio containing written reports on the involvement of industry. Assessments is via Sonia. For details of the reporting requirements, go to the faculty’s Practical Experience website http://sydney.edu.au/engineering/practical-experience/index.shtml."
Engineering,ENGG4000,Practical Experience,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/284346,"The BE requires students to obtain industrial work experience of twelve weeks duration (60 working days) or its equivalent towards satisfying the requirements for award of the degree. Students are recommended to undertake their work experience in the break between Year 3 and 4, however any engineering work taken after Year 2 may be accepted for the requirements of this unit."
Biomedical,BMET5020,Capstone Project A,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/290127,"The capstone project requires the student to plan and execute a substantial research-based project, using their technical and communication skills to design, evaluate, implement, analyse and theorise about developments that contribute to professional practice thus demonstrating the achievement of AQF Level 9. Students are required to carry out a defined piece of independent research in a setting and in a manner that fosters the development of engineering research skills. These skills include the capacity to define a research question, showing how it relates to existing knowledge, identifying the tools needed to investigate the question, carrying out the research in a systematic way, analysing the results obtained and presenting the outcomes in a report that is clear, coherent and logically structured. Capstone project is undertaken across two semesters of enrolment, in two successive Units of Study of 6 credits points each. Capstone Project A covers first steps of thesis research starting with development of research proposal. Project B covers the second of stage writing up and presenting the research results. Students are asked to write a thesis based on a research project, which is very often related to some aspect of a staff member's research interests. Some projects will be experimental in nature, others may involve computer-based simulation, feasibility studies or the design, construction and testing of equipment. Direction of thesis work may be determined by the supervisor, however the student is expected to make a significant contribution to the direction of the project, and the student is responsible for the execution of the practical work and the general layout and content of the thesis itself. The final thesis must be the student's individual work, although research is sometimes conducted in the framework of a group project shared with others. Students undertaking research on this basis will need to take care in ensuring the individual quality of their own research work and the final thesis submission. The thesis will be judged on the extent and quality of the student's original work and particularly how critical, perceptive and constructive he or she has been in assessing his/her work and that of others. Students will also be required to present the results of their findings to their peers and supervisors as part of a seminar program. A thesis at this level will represent a contribution to professional practice or research, however the timeframe available for the thesis also needs to be considered when developing project scopes. Indeed, a key aim of the thesis is to specify a research topic that arouses sufficient intellectual curiosity, and presents an appropriate range and diversity of technical and conceptual challenges, while remaining manageable and allowing achievable outcomes within the time and resources available. It is important that the topic be of sufficient scope and complexity to allow a student to learn their craft and demonstrate their research skills. Equally imperative is that the task not be so demanding as to elude completion. Finally the ability to plan such a project to achieve results within constraints and the identification of promising areas and approaches for future research is a key assessment criterion."
Biomedical,BMET5021,Capstone Project B,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/290128,"The capstone project requires the student to plan and execute a substantial research-based project, using their technical and communication skills to design, evaluate, implement, analyse and theorise about developments that contribute to professional practice thus demonstrating the achievement of AQF Level 9. Students are required to carry out a defined piece of independent research in a setting and in a manner that fosters the development of engineering research skills. These skills include the capacity to define a research question, showing how it relates to existing knowledge, identifying the tools needed to investigate the question, carrying out the research in a systematic way, analysing the results obtained and presenting the outcomes in a report that is clear, coherent and logically structured. Capstone project is undertaken across two semesters of enrolment, in two successive Units of Study of 6 credits points each. Capstone Project A covers first steps of thesis research starting with development of research proposal. Project B covers the second of stage writing up and presenting the research results. Students are asked to write a thesis based on a research project, which is very often related to some aspect of a staff member's research interests. Some projects will be experimental in nature, others may involve computer-based simulation, feasibility studies or the design, construction and testing of equipment. Direction of thesis work may be determined by the supervisor, however the student is expected to make a significant contribution to the direction of the project, and the student is responsible for the execution of the practical work and the general layout and content of the thesis itself. The final thesis must be the student's individual work, although research is sometimes conducted in the framework of a group project shared with others. Students undertaking research on this basis will need to take care in ensuring the individual quality of their own research work and the final thesis submission. The thesis will be judged on the extent and quality of the student's original work and particularly how critical, perceptive and constructive he or she has been in assessing his/her work and that of others. Students will also be required to present the results of their findings to their peers and supervisors as part of a seminar program. A thesis at this level will represent a contribution to professional practice or research, however the timeframe available for the thesis also needs to considered when developing project scopes. Indeed, a key aim of the thesis is to specify a research topic that arouses sufficient intellectual curiosity, and presents an appropriate range and diversity of technical and conceptual challenges, while remaining manageable and allowing achievable outcomes within the time and resources available. It is important that the topic be of sufficient scope and complexity to allow a student to learn their craft and demonstrate their research skills. Equally imperative is that the task not be so demanding as to elude completion. Finally the ability to plan such a project to achieve results within constraints and the identification of promising areas and approaches for future research is a key assessment criterion."
Biomedical,BMET5022,Capstone Project B Extended,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/290129,"The capstone project requires the student to plan and execute a substantial research-based project, using their technical and communication skills to design, evaluate, implement, analyse and theorise about developments that contribute to professional practice thus demonstrating the achievement of AQF Level 9. Students are required to carry out a defined piece of independent research in a setting and in a manner that fosters the development of engineering research skills. These skills include the capacity to define a research question, showing how it relates to existing knowledge, identifying the tools needed to investigate the question, carrying out the research in a systematic way, analysing the results obtained and presenting the outcomes in a report that is clear, coherent and logically structured. Capstone project is undertaken across two semesters of enrolment, in two successive Units of Study of 6 credits points each. Capstone Project A covers first steps of thesis research starting with development of research proposal. Project B covers the second of stage writing up and presenting the research results. Students are asked to write a thesis based on a research project, which is very often related to some aspect of a staff member's research interests. Some projects will be experimental in nature, others may involve computer-based simulation, feasibility studies or the design, construction and testing of equipment. Direction of thesis work may be determined by the supervisor, however the student is expected to make a significant contribution to the direction of the project, and the student is responsible for the execution of the practical work and the general layout and content of the thesis itself. The final thesis must be the student's individual work, although research is sometimes conducted in the framework of a group project shared with others. Students undertaking research on this basis will need to take care in ensuring the individual quality of their own research work and the final thesis submission. The thesis will be judged on the extent and quality of the student's original work and particularly how critical, perceptive and constructive he or she has been in assessing his/her work and that of others. Students will also be required to present the results of their findings to their peers and supervisors as part of a seminar program. A thesis at this level will represent a contribution to professional practice or research, however the timeframe available for the thesis also needs to considered when developing project scopes. Indeed, a key aim of the thesis is to specify a research topic that arouses sufficient intellectual curiosity, and presents an appropriate range and diversity of technical and conceptual challenges, while remaining manageable and allowing achievable outcomes within the time and resources available. It is important that the topic be of sufficient scope and complexity to allow a student to learn their craft and demonstrate their research skills. Equally imperative is that the task not be so demanding as to elude completion. Finally the ability to plan such a project to achieve results within constraints and the identification of promising areas and approaches for future research is a key assessment criterion."
Civil,CIVL5020,Capstone Project A,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/286291,"The capstone project requires the student to plan and execute a substantial research-based project, using their technical and communication skills to design, evaluate, implement, analyse and theorise about developments that contribute to professional practice thus demonstrating the achievement of AQF Level 9."
Civil,CIVL5021,Capstone Project B,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/286292,"The capstone project requires the student to plan and execute a substantial research-based project, using their technical and communication skills to design, evaluate, implement, analyse and theorise about developments that contribute to professional practice thus demonstrating the achievement of AQF Level 9."
Civil,CIVL5022,Capstone Project B Extended,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/286601,"The capstone project requires the student to plan and execute a substantial research-based project, using their technical and communication skills to design, evaluate, implement, analyse and theorise about developments that contribute to professional practice thus demonstrating the achievement of AQF Level 9."
Electrical,ELEC5020,Capstone Project A,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/286311,"The capstone project requires the student to plan and execute a substantial research-based project, using their technical and communication skills to design, evaluate, implement, analyse and theorise about developments that contribute to professional practice thus demonstrating the achievement of AQF Level 9."
Electrical,ELEC5021,Capstone Project B,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/286312,"The capstone project requires the student to plan and execute a substantial research-based project, using their technical and communication skills to design, evaluate, implement, analyse and theorise about developments that contribute to professional practice thus demonstrating the achievement of AQF Level 9."
Electrical,ELEC5022,Capstone Project B Extended,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/286603,"The capstone project requires the student to plan and execute a substantial research-based project, using their technical and communication skills to design, evaluate, implement, analyse and theorise about developments that contribute to professional practice thus demonstrating the achievement of AQF Level 9."
IT,COMP3888,Computer Science Project,https://cusp.sydney.edu.au/students/view-unit-page/uos_id/290053,"The Computer Science project will provide students an opportunity to apply the knowledge and practise the skills acquired in the prerequisite and qualifying units, in the context of designing and building a substantial software system in diverse application domains including life sciences. Students will need to demonstrate sensible application of computer science knowledge and skills in their project including deciding on most suitable data structure and algorithms, algorithmic analysis for problem-solving, methods for developing a robust, efficient and secure system. Working in groups for an external client combined with academic supervision, students will need to carry out the full range of activities including requirements capture, analysis and design, coding, testing and documentation. Students will use the XP methodology and make use of professional tools for the management of their project."
